"rules","support","confidence","coverage","lift","count"
"{Beer Domestic Draft,Soups} => {Snacks/Sandwich}",0.101215942355325,0.756415649978965,0.133809952713353,1.81384551919902,1798
"{Lobby Bar,Snacks/Sandwich} => {Soups}",0.194269308714254,0.709206740649404,0.273924791713578,1.80621484457291,3451
"{LUNCH,Snacks/Sandwich} => {Soups}",0.182672821436613,0.705588171341596,0.258894393154695,1.79699903594439,3245
"{Dessert,Snacks/Sandwich} => {Soups}",0.102398108534114,0.700423565652676,0.146194550776852,1.78384576634468,1819
"{Beer Domestic Draft,Snacks/Sandwich} => {Soups}",0.101215942355325,0.695820433436533,0.145462733618554,1.7721224630203,1798
"{Coffee/Tea,Snacks/Sandwich} => {Soups}",0.193818959693763,0.686814282864552,0.282199954965098,1.74918550835927,3443
"{Salads,Snacks/Sandwich} => {Soups}",0.184023868498086,0.682178631051753,0.269759063274037,1.73737938379976,3269
"{Dessert,LUNCH} => {Coffee/Tea}",0.160774600315244,0.940401712216003,0.17096374690385,1.71688551036023,2856
"{LUNCH,Salads} => {Soups}",0.186951137131277,0.673494220239302,0.277583877505066,1.71526183918724,3321
"{Dessert,Soups} => {Snacks/Sandwich}",0.102398108534114,0.714734774066798,0.143267282143661,1.7138969393254,1819
"{Main Courses,Snacks/Sandwich} => {Soups}",0.202994820986264,0.672886732599366,0.301677550101329,1.71371468356919,3606
"{Salads,Sides} => {Soups}",0.106113487953164,0.670341394025605,0.158297680702544,1.70723218974492,1885
"{Coffee/Tea,Whiskey} => {Lobby Bar}",0.101272235982887,0.94386149003148,0.107295654131952,1.70359230938013,1799
"{Lobby Bar,Sides} => {Soups}",0.10594460707048,0.667375886524823,0.158748029723035,1.69967960548057,1882
"{Beer Domestic Draft,Salads} => {Snacks/Sandwich}",0.10802747129025,0.706813996316759,0.152837198829093,1.69490332486108,1919
"{Beer Domestic Draft,Salads} => {Soups}",0.101497410493132,0.664088397790055,0.152837198829093,1.69130699617814,1803
"{Coffee/Tea,Sides} => {Soups}",0.112136906102229,0.662674650698603,0.169218644449448,1.68770645089749,1992
"{Beer Domestic Draft,LUNCH} => {Lobby Bar}",0.156327403737897,0.935016835016835,0.167192073857239,1.68762843499686,2777
"{Beer Import Draft,LUNCH} => {Lobby Bar}",0.135611348795316,0.933359163115072,0.14529385273587,1.68463647364114,2409
"{Dessert,Lobby Bar} => {Coffee/Tea}",0.18582526458005,0.922324671696005,0.201474893042108,1.68388237081273,3301
"{Beer Domestic Draft,Coffee/Tea} => {Lobby Bar}",0.171132627786535,0.932229377491567,0.183573519477595,1.68259730357246,3040
"{LUNCH,Soups} => {Snacks/Sandwich}",0.182672821436613,0.699956859361519,0.260977257374465,1.67846026588796,3245
"{LUNCH,Soft Drink} => {Lobby Bar}",0.140227426255348,0.929824561403509,0.150810628236884,1.67825680845071,2491
"{Beer Import Draft,Coffee/Tea} => {Lobby Bar}",0.151880207160549,0.928743545611015,0.163532988065751,1.67630566391324,2698
"{Salads,Starters} => {Snacks/Sandwich}",0.104255798243639,0.697289156626506,0.149515874802972,1.67206325301205,1852
"{Coffee/Tea,Soups} => {Snacks/Sandwich}",0.193818959693763,0.693035426731079,0.279666741724837,1.66186302921853,3443
"{Salads,Soups} => {Snacks/Sandwich}",0.184023868498086,0.691998306519898,0.265931096599865,1.65937606871213,3269
"{Sides,Soups} => {Salads}",0.106113487953164,0.786727879799666,0.134879531637019,1.655464825487,1885
"{LUNCH,Main Courses} => {Soups}",0.207498311191173,0.648715241112284,0.319860391803648,1.65215448646862,3686
"{Salads,Sides} => {Snacks/Sandwich}",0.108984462958793,0.688477951635846,0.158297680702544,1.65093444018077,1936
"{Coffee/Tea,Starters} => {Soups}",0.10763341589732,0.648135593220339,0.166066201306012,1.65067823340016,1912
"{Lobby Bar,Soups} => {Snacks/Sandwich}",0.194269308714254,0.686766169154229,0.282875478495834,1.64682967452156,3451
"{Dessert,Salads} => {Soups}",0.109040756586354,0.646312979646313,0.168712001801396,1.64603638285837,1937
"{Dessert,Soups} => {Coffee/Tea}",0.128968700743076,0.900196463654224,0.143267282143661,1.64348304011856,2291
"{Beer Domestic Draft,Coffee/Tea} => {LUNCH}",0.146250844404413,0.796688132474701,0.183573519477595,1.64237762391558,2598
"{Salads,Soft Drink} => {Snacks/Sandwich}",0.102735870299482,0.684803001876173,0.150022517451025,1.64212210115123,1825
"{Coffee/Tea,Soft Drink} => {Lobby Bar}",0.155539292952038,0.909479921000658,0.171020040531412,1.6415364068945,2763
"{Glass Wine,LUNCH} => {Lobby Bar}",0.100371537941905,0.907379134860051,0.110616978158073,1.63774466080613,1783
"{Lobby Bar,Salads} => {Soups}",0.202431884710651,0.642831605291384,0.314906552578248,1.63716998371271,3596
"{Coffee/Tea,Sides} => {Snacks/Sandwich}",0.115458230128349,0.682302062541584,0.169218644449448,1.63612497826521,2051
"{Coffee/Tea,Starters} => {Snacks/Sandwich}",0.113150191398334,0.68135593220339,0.166066201306012,1.6338562067577,2010
"{Beer Domestic Draft,Main Courses} => {Soups}",0.112925016888088,0.640689875439157,0.176255347894618,1.63171540463099,2006
"{Main Courses,Starters} => {Snacks/Sandwich}",0.115176761990543,0.679960119641077,0.169387525332132,1.6305091205864,2046
"{Sides,Snacks/Sandwich} => {Salads}",0.108984462958793,0.7744,0.1407340689034,1.62952399905236,1936
"{Coffee/Tea,Salads} => {Soups}",0.206316145012385,0.639616055846422,0.322562485926593,1.62898059011553,3665
"{Beer Domestic Draft,Main Courses} => {Snacks/Sandwich}",0.119455077685206,0.677738741616097,0.176255347894618,1.62518237122953,2122
"{LUNCH,Starters} => {Coffee/Tea}",0.127505066426481,0.889281507656066,0.143379869398784,1.62355567338154,2265
"{Lobby Bar,Sides} => {Snacks/Sandwich}",0.107239360504391,0.675531914893617,0.158748029723035,1.61989051514177,1905
"{Beer Import Draft,Soups} => {Lobby Bar}",0.108534113938302,0.897161470451373,0.120975005629363,1.61930261746578,1928
"{Beer Domestic Draft,Soups} => {Lobby Bar}",0.12001801396082,0.896928901977282,0.133809952713353,1.61888285051051,2132
"{Main Courses,Soft Drink} => {Soups}",0.108590407565864,0.635584843492586,0.170851159648728,1.61871385803617,1929
"{Lobby Bar,Starters} => {Soups}",0.106620130601216,0.635570469798658,0.167755010132853,1.61867725096822,1894
"{Dessert,Snacks/Sandwich} => {Coffee/Tea}",0.129531637018689,0.886022333461687,0.146194550776852,1.6176054194875,2301
"{LUNCH,Sides} => {Coffee/Tea}",0.126435487502815,0.885996055226824,0.142704345868048,1.61755744347886,2246
"{DINNER,Snacks/Sandwich} => {Soups}",0.233505967124522,0.634833180287726,0.367822562485927,1.61679951464246,4148
"{Lobby Bar,Soups} => {LUNCH}",0.221515424453952,0.783084577114428,0.282875478495834,1.61433380850188,3935
"{Main Courses,Starters} => {Soups}",0.107295654131952,0.633433034230641,0.169387525332132,1.61323360861263,1906
"{Coffee/Tea,Soups} => {LUNCH}",0.2185318621932,0.781400966183575,0.279666741724837,1.61086303391958,3882
"{Main Courses,Soups} => {Snacks/Sandwich}",0.202994820986264,0.671508379888268,0.302296780004503,1.61024228676231,3606
"{Beer Domestic Draft,Salads} => {Lobby Bar}",0.136286872326053,0.89171270718232,0.152837198829093,1.60946804820024,2421
"{Coffee/Tea,Glass Wine} => {Lobby Bar}",0.115007881107859,0.890584132519616,0.12913758162576,1.60743106381614,2043
"{Beer Import Draft,Main Courses} => {Soups}",0.102679576671921,0.630923555863023,0.162744877279892,1.60684244392125,1824
"{Lobby Bar,Starters} => {Snacks/Sandwich}",0.112136906102229,0.668456375838926,0.167755010132853,1.60292373925522,1992
"{Dessert,Soups} => {Salads}",0.109040756586354,0.761100196463654,0.143267282143661,1.60153801113247,1937
"{Beer Domestic Draft,Soups} => {LUNCH}",0.103918036478271,0.776609171224232,0.133809952713353,1.6009847183042,1846
"{Dessert,Main Courses} => {Soups}",0.121200180139608,0.627879848352289,0.193030848907904,1.59909069908675,2153
"{LUNCH,Starters} => {Lobby Bar}",0.126998423778428,0.885747938751472,0.143379869398784,1.59870213208506,2256
"{LUNCH,Soft Drink} => {Coffee/Tea}",0.132008556631389,0.875326614408361,0.150810628236884,1.5980783122662,2345
"{DINNER,Soups} => {Snacks/Sandwich}",0.233505967124522,0.666238355284292,0.350484125197028,1.5976050409382,4148
"{Lobby Bar,Sides} => {Coffee/Tea}",0.138876379193875,0.874822695035461,0.158748029723035,1.5971583098263,2467
"{Beer Domestic Draft,LUNCH} => {Coffee/Tea}",0.146250844404413,0.874747474747475,0.167192073857239,1.5970209806181,2598
"{Dessert,LUNCH} => {Soups}",0.10718306687683,0.626934474810668,0.17096374690385,1.59668301226333,1904
"{Main Courses,Sides} => {Soups}",0.119680252195451,0.626768867924528,0.190947984688133,1.5962612429837,2126
"{Beer Domestic Draft,Soups} => {Salads}",0.101497410493132,0.758519141775347,0.133809952713353,1.59610685080517,1803
"{Dessert,Salads} => {Coffee/Tea}",0.147489304210763,0.874207540874207,0.168712001801396,1.59603522673067,2620
"{Snacks/Sandwich,Starters} => {Salads}",0.104255798243639,0.757774140752864,0.137581625759964,1.59453918933119,1852
"{Coffee/Tea,Lobby Bar} => {LUNCH}",0.328529610448097,0.773287398966477,0.424848007205584,1.5941368637856,5836
"{Dessert,LUNCH} => {Lobby Bar}",0.150979509119568,0.883108330589397,0.17096374690385,1.59393785659318,2682
"{Beer Import Draft,Coffee/Tea} => {LUNCH}",0.126435487502815,0.773149741824441,0.163532988065751,1.59385308271665,2246
"{DINNER,LUNCH} => {Coffee/Tea}",0.335735194775951,0.872950819672131,0.384598063499212,1.59374083871076,5964
"{Coffee/Tea,Soft Drink} => {LUNCH}",0.132008556631389,0.771889400921659,0.171020040531412,1.59125488197428,2345
"{Lobby Bar,Main Courses} => {Soups}",0.224667867597388,0.623886196654682,0.36011033551002,1.58891962686362,3991
"{Dessert,Snacks/Sandwich} => {Salads}",0.110391803647827,0.755102040816326,0.146194550776852,1.5889164478869,1961
"{DINNER,Whiskey} => {Lobby Bar}",0.12086241837424,0.880278802788028,0.137300157622157,1.58883079178282,2147
"{Beer Import Draft,LUNCH} => {Coffee/Tea}",0.126435487502815,0.87020534676482,0.14529385273587,1.588728446036,2246
"{Lobby Bar,Snacks/Sandwich} => {LUNCH}",0.210988516099977,0.770242498972462,0.273924791713578,1.58785978318984,3748
"{Coffee/Tea,Sides} => {Salads}",0.127561360054042,0.753825681969395,0.169218644449448,1.58623068165178,2266
"{Beer Import Draft,Main Courses} => {Snacks/Sandwich}",0.107577122269759,0.661016949152542,0.162744877279892,1.5850843796903,1911
"{Beer Domestic Draft,Snacks/Sandwich} => {Lobby Bar}",0.127617653681603,0.877321981424149,0.145462733618554,1.58349397256844,2267
"{Beer Domestic Draft,LUNCH} => {Soups}",0.103918036478271,0.621548821548822,0.167192073857239,1.58296677648649,1846
"{Coffee/Tea,Snacks/Sandwich} => {LUNCH}",0.216674172483675,0.767803710353082,0.282199954965098,1.58283220502636,3849
"{Coffee/Tea,Starters} => {LUNCH}",0.127505066426481,0.767796610169492,0.166066201306012,1.58281756795298,2265
"{Coffee/Tea,Soft Drink} => {Soups}",0.106226075208286,0.621132323897301,0.171020040531412,1.58190603608769,1887
"{Beer Domestic Draft,Main Courses} => {Lobby Bar}",0.154469714028372,0.87639731715107,0.176255347894618,1.58182502965572,2744
"{Main Courses,Soft Drink} => {Snacks/Sandwich}",0.112699842377843,0.659637561779242,0.170851159648728,1.58177668027085,2002
"{Dessert,Main Courses} => {Coffee/Tea}",0.167135780229678,0.865850102070575,0.193030848907904,1.58077710310192,2969
"{Beer Domestic Draft,Coffee/Tea} => {Snacks/Sandwich}",0.120975005629363,0.6590003066544,0.183573519477595,1.58024857551414,2149
"{LUNCH,Lobby Bar} => {Coffee/Tea}",0.328529610448097,0.865105247554106,0.379756811528935,1.5794172268809,5836
"{Main Courses,Starters} => {Salads}",0.127111011033551,0.75041542040545,0.169387525332132,1.579054670467,2258
"{Beer Import Draft,Salads} => {Lobby Bar}",0.121481648277415,0.873684210526316,0.139045260076559,1.57692809548765,2158
"{Beer Domestic Draft,Coffee/Tea} => {Soups}",0.113600540418825,0.618828580190126,0.183573519477595,1.57603883849425,2018
"{DINNER,LUNCH} => {Lobby Bar}",0.335735194775951,0.872950819672131,0.384598063499212,1.57560438535417,5964
"{Beer Domestic Draft,LUNCH} => {Snacks/Sandwich}",0.109772573744652,0.656565656565657,0.167192073857239,1.5744104108035,1950
"{Lobby Bar,Sides} => {LUNCH}",0.121200180139608,0.763475177304965,0.158748029723035,1.57390890677096,2153
"{Beer Import Draft,Coffee/Tea} => {Soups}",0.10099076784508,0.617555938037866,0.163532988065751,1.57279766068884,1794
"{Main Courses,Soft Drink} => {Salads}",0.127505066426481,0.746293245469522,0.170851159648728,1.57038062218912,2265
"{Beer Domestic Draft,DINNER} => {Lobby Bar}",0.205021391578473,0.870043000477783,0.235645124971853,1.5703560110229,3642
"{Coffee/Tea,Main Courses} => {Soups}",0.22849583427156,0.616494532199271,0.370637243863995,1.570094461647,4059
"{Snacks/Sandwich,Soft Drink} => {Salads}",0.102735870299482,0.746116107931316,0.137694213015087,1.57000788217151,1825
"{Dessert,Salads} => {Snacks/Sandwich}",0.110391803647827,0.654320987654321,0.168712001801396,1.56902781110844,1961
"{Beer Import Draft,Snacks/Sandwich} => {Lobby Bar}",0.113375365908579,0.868852459016393,0.130488628687233,1.56820718166706,2014
"{Lobby Bar,Starters} => {Coffee/Tea}",0.143999099301959,0.858389261744966,0.167755010132853,1.56715589369348,2558
"{Coffee/Tea,Starters} => {Lobby Bar}",0.143999099301959,0.867118644067797,0.166066201306012,1.56507778837841,2558
"{Soft Drink,Soups} => {Lobby Bar}",0.110560684530511,0.867108167770419,0.127505066426481,1.56505887952385,1964
"{Salads,Sides} => {Main Courses}",0.141465886061698,0.893669985775249,0.158297680702544,1.5639004656991,2513
"{LUNCH,Sides} => {Salads}",0.106057194325602,0.743195266272189,0.142704345868048,1.56386172827045,1884
"{Lobby Bar,Soft Drink} => {LUNCH}",0.140227426255348,0.758295281582953,0.184924566539068,1.56323051897871,2491
"{Beer Domestic Draft,Snacks/Sandwich} => {Salads}",0.10802747129025,0.742647058823529,0.145462733618554,1.56270816784425,1919
"{Beer Import Draft,Main Courses} => {Lobby Bar}",0.140846656158523,0.865444482877897,0.162744877279892,1.56205606521469,2502
"{Lobby Bar,Sides} => {Salads}",0.117822562485927,0.742198581560284,0.158748029723035,1.56176446373334,2093
"{Coffee/Tea,Starters} => {Salads}",0.123226750731817,0.742033898305085,0.166066201306012,1.56141793052494,2189
"{Lobby Bar,Starters} => {LUNCH}",0.126998423778428,0.757046979865772,0.167755010132853,1.5606571370936,2256
"{Main Courses,Sides} => {Snacks/Sandwich}",0.124240036027922,0.65064858490566,0.190947984688133,1.56022157967929,2207
"{Beer Import Draft,Coffee/Tea} => {Snacks/Sandwich}",0.106338662463409,0.65025817555938,0.163532988065751,1.55928539830411,1889
"{Main Courses,Sides} => {Salads}",0.141465886061698,0.740860849056604,0.190947984688133,1.55894955255171,2513
"{LUNCH,Salads} => {Coffee/Tea}",0.236996172033326,0.853782194281079,0.277583877505066,1.55874479950761,4210
"{Soups,Starters} => {Coffee/Tea}",0.10763341589732,0.853571428571429,0.126097725737447,1.55836000587285,1912
"{Beer Domestic Draft,Snacks/Sandwich} => {LUNCH}",0.109772573744652,0.754643962848297,0.145462733618554,1.5557033023137,1950
"{Beer Import Draft,DINNER} => {Lobby Bar}",0.186163026345418,0.861871253583529,0.215998648952939,1.55560668041636,3307
"{Sides,Soups} => {Main Courses}",0.119680252195451,0.887312186978297,0.134879531637019,1.55277447438503,2126
"{Coffee/Tea,Soups} => {Salads}",0.206316145012385,0.737721417069243,0.279666741724837,1.55234343198508,3665
"{Beer Domestic Draft,Soups} => {Coffee/Tea}",0.113600540418825,0.848969289019773,0.133809952713353,1.54995790854545,2018
"{Beer Domestic Draft,Main Courses} => {Salads}",0.129813105156496,0.736505908655382,0.176255347894618,1.54978570970791,2306
"{Coffee/Tea,Soft Drink} => {Snacks/Sandwich}",0.110448097275388,0.645819618169849,0.171020040531412,1.54864196776042,1962
"{Beer Domestic Draft,Lobby Bar} => {LUNCH}",0.156327403737897,0.750540540540541,0.208286421977032,1.54724407127332,2777
"{DINNER,Sides} => {Soups}",0.130150866921864,0.60746190225959,0.214253546498536,1.54709006906657,2312
"{DINNER,Dessert} => {Coffee/Tea}",0.209693762666066,0.847361237488626,0.247466786759739,1.54702209894635,3725
"{Sides,Snacks/Sandwich} => {Main Courses}",0.124240036027922,0.8828,0.1407340689034,1.54487825829967,2207
"{Dessert,Lobby Bar} => {LUNCH}",0.150979509119568,0.749371332774518,0.201474893042108,1.54483374206876,2682
"{Lobby Bar,Salads} => {LUNCH}",0.235701418599415,0.748480514837326,0.314906552578248,1.54299731525708,4187
"{LUNCH,Main Courses} => {Coffee/Tea}",0.270209412294528,0.844772967265047,0.319860391803648,1.54229671022572,4800
"{Dessert,Soups} => {LUNCH}",0.10718306687683,0.748133595284872,0.143267282143661,1.54228213840553,1904
"{LUNCH,Starters} => {Salads}",0.105043909029498,0.732626619552415,0.143379869398784,1.54162275168551,1866
"{Coffee/Tea,Sides} => {LUNCH}",0.126435487502815,0.747172322022621,0.169218644449448,1.54030046749563,2246
"{Beer Domestic Draft,Salads} => {LUNCH}",0.114163476694438,0.746961325966851,0.152837198829093,1.53986549779217,2028
"{DINNER,Starters} => {Snacks/Sandwich}",0.13409142085116,0.641875505254648,0.208905651880207,1.53918418943623,2382
"{Dessert,Main Courses} => {Salads}",0.140902949786084,0.729950422863809,0.193030848907904,1.53599138968878,2503
"{Lobby Bar,Soft Drink} => {Coffee/Tea}",0.155539292952038,0.841095890410959,0.184924566539068,1.5355834940658,2763
"{Lobby Bar,Salads} => {Coffee/Tea}",0.264748930421076,0.840722202359671,0.314906552578248,1.53490125413332,4703
"{Lobby Bar,Snacks/Sandwich} => {Coffee/Tea}",0.230240936725963,0.84052609946568,0.273924791713578,1.53454323030918,4090
"{Beer Import Draft,Main Courses} => {Salads}",0.118666966899347,0.729159460394327,0.162744877279892,1.53432701426733,2108
"{Beer Domestic Draft,Salads} => {Coffee/Tea}",0.128349470839901,0.839779005524862,0.152837198829093,1.53317926558516,2280
"{LUNCH,Sides} => {Lobby Bar}",0.121200180139608,0.84930966469428,0.142704345868048,1.53293404629437,2153
"{LUNCH,Salads} => {Lobby Bar}",0.235701418599415,0.849117825998783,0.277583877505066,1.53258779323739,4187
"{LUNCH,Soups} => {Lobby Bar}",0.221515424453952,0.848792062122519,0.260977257374465,1.53199981625121,3935
"{Coffee/Tea,LUNCH} => {Lobby Bar}",0.328529610448097,0.848625854296932,0.387131276739473,1.53169982480499,5836
"{Lobby Bar,Soups} => {Coffee/Tea}",0.23716505291601,0.838407960199005,0.282875478495834,1.5306761567292,4213
"{Coffee/Tea,Soups} => {Lobby Bar}",0.23716505291601,0.848027375201288,0.279666741724837,1.53061961929239,4213
"{LUNCH,Soups} => {Coffee/Tea}",0.2185318621932,0.837359792924935,0.260977257374465,1.52876252430818,3882
"{LUNCH,Snacks/Sandwich} => {Coffee/Tea}",0.216674172483675,0.836921069797782,0.258894393154695,1.52796155024541,3849
"{Coffee/Tea,Sides} => {Main Courses}",0.147714478721009,0.872920825016633,0.169218644449448,1.52758994538425,2624
"{Soups,Starters} => {Lobby Bar}",0.106620130601216,0.845535714285714,0.126097725737447,1.52612237640433,1894
"{LUNCH,Salads} => {Snacks/Sandwich}",0.176649403287548,0.636382072601906,0.277583877505066,1.52601122269172,3138
"{Coffee/Tea,Dessert} => {Lobby Bar}",0.18582526458005,0.844893780394164,0.219939202882234,1.52496373856146,3301
"{Beer Import Draft,Soups} => {Coffee/Tea}",0.10099076784508,0.834806886924151,0.120975005629363,1.5241016998274,1794
